sdate,stime,sdatetime,station,grow_area,openclosed,wdir,tide,class,category,temp,sal,year,doy,month,precip,avgt,maxt,precip_d1,precip_d2,log1precip,log1precip_d1,log1precip_d2,log1precip_2,log1precip_3,gm_open,gm_relay,p90_open,p90_relay,all_lvls,p90_lvls,gm_lvls,pct_1000,pct_500,pct_100,pct_l_1000,pct_l_500,pct_l_100
2018-04-25,07:55:00,2018-04-25T07:55:00Z,WJ018.00,WJ,O,NW,H,A,A,10,30,2018,115,Apr,33.3,9.8,12.2,0,0,3.535145354171894,0,0,0,3.535145354171894,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-11-04,11:29:00,2017-11-04T11:29:00Z,WJ018.00,WJ,C,NA,H,A,A,11.5,30,2017,308,Nov,0,8.3,11.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-11-03,08:24:00,2017-11-03T08:24:00Z,WJ018.00,WJ,C,SW,F,A,A,12,28,2017,307,Nov,0,15.8,21.1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-11-02,08:32:00,2017-11-02T08:32:00Z,WJ018.00,WJ,C,SE,HF,A,A,10,26,2017,306,Nov,0,12.3,15,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-11-01,10:33:00,2017-11-01T10:33:00Z,WJ018.00,WJ,C,N,HE,A,A,9,28,2017,305,Nov,0,6.6,11.7,0,19.3,0,0,3.0106208860477417,3.0106208860477417,3.0106208860477417,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-10-31,09:32:00,2017-10-31T09:32:00Z,WJ018.00,WJ,C,SW,HE,A,A,9,30,2017,304,Oct,0,9.6,13.9,19.3,14.2,0,3.0106208860477417,2.7212954278522306,3.5409593240373143,3.5409593240373143,FALSE,FALSE,FALSE,FALSE,p90_closed,p90closed,gmclosed,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-10-29,06:45:00,2017-10-29T06:45:00Z,WJ018.00,WJ,C,CL,H,A,A,13,30,2017,302,Oct,14.2,13.9,16.7,0,0,2.7212954278522306,0,0,0,2.7212954278522306,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-10-25,15:28:00,2017-10-25T15:28:00Z,WJ018.00,WJ,C,S,H,A,A,14,29,2017,298,Oct,35.1,17.2,18.3,1.5,0,3.586292865338835,0.9162907318741551,0,0.9162907318741551,3.6270040503958487,FALSE,FALSE,FALSE,FALSE,p90_closed,p90closed,gmclosed,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-10-04,11:29:00,2017-10-04T11:29:00Z,WJ018.00,WJ,C,CL,HE,A,A,11.5,30,2017,277,Oct,0,15.3,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-10-04,11:29:00,2017-10-04T11:29:00Z,WJ018.00,WJ,C,NA,HE,A,A,11.5,30,2017,277,Oct,0,15.3,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-09-13,16:56:00,2017-09-13T16:56:00Z,WJ018.00,WJ,O,S,H,A,A,18,32,2017,256,Sep,0,19.1,26.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-30,06:30:00,2017-08-30T06:30:00Z,WJ018.00,WJ,O,CL,H,A,A,18,32,2017,242,Aug,0,16.6,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-25,12:20:00,2017-08-25T12:20:00Z,WJ018.00,WJ,C,CL,F,A,A,23,31,2017,237,Aug,0,18.8,23.3,0,10.4,0,0,2.4336133554004498,2.4336133554004498,2.4336133554004498,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-24,13:50:00,2017-08-24T13:50:00Z,WJ018.00,WJ,C,CL,H,A,A,22,32,2017,236,Aug,0,19.6,26.1,10.4,9.1,0,2.4336133554004498,2.3125354238472138,3.0204248861443626,3.0204248861443626,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-23,15:40:00,2017-08-23T15:40:00Z,WJ018.00,WJ,C,W,E,A,A,23,33,2017,235,Aug,10.4,23.2,26.7,9.1,0,2.4336133554004498,2.3125354238472138,0,2.3125354238472138,3.0204248861443626,FALSE,FALSE,FALSE,TRUE,gm_closed,p90relay,gmclosed,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-22,12:00:00,2017-08-22T12:00:00Z,WJ018.00,WJ,C,S,H,A,A,20,30,2017,234,Aug,9.1,22.3,27.8,0,0,2.3125354238472138,0,0,0,2.3125354238472138,FALSE,FALSE,FALSE,FALSE,p90_closed,p90closed,gmclosed,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-08-21,12:25:00,2017-08-21T12:25:00Z,WJ018.00,WJ,C,CL,HE,A,A,21,32,2017,233,Aug,0,22.2,30,0,0.3,0,0,0.26236426446749106,0.26236426446749106,0.26236426446749106,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-07-18,06:48:00,2017-07-18T06:48:00Z,WJ018.00,WJ,O,CL,H,A,A,20,32,2017,199,Jul,14.5,21,25.6,0,0,2.740840023925201,0,0,0,2.740840023925201,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-06-12,15:01:00,2017-06-12T15:01:00Z,WJ018.00,WJ,O,S,HE,A,A,22,28,2017,163,Jun,0,26.8,31.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-05-31,16:40:00,2017-05-31T16:40:00Z,WJ018.00,WJ,O,CL,H,A,A,14,25,2017,151,May,13.2,12.3,16.1,0,0.5,2.653241964607215,0,0.4054651081081644,0.4054651081081644,2.6878474937846906,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-05-29,15:25:00,2017-05-29T15:25:00Z,WJ018.00,WJ,C,W,H,A,A,8,26,2017,149,May,0.5,8.8,9.4,0,0,0.4054651081081644,0,0,0,0.4054651081081644,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2017-05-17,15:53:00,2017-05-17T15:53:00Z,WJ018.00,WJ,O,SW,HF,A,A,19,26,2017,137,May,0,18.3,25,0,1,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-11-08,15:27:00,2016-11-08T15:27:00Z,WJ018.00,WJ,O,CL,HF,A,A,14,29,2016,313,Nov,0,5.2,16.1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-11-01,12:34:00,2016-11-01T12:34:00Z,WJ018.00,WJ,C,CL,H,A,A,10,30,2016,306,Nov,0,2.6,10,0,1.3,0,0,0.832909122935104,0.832909122935104,0.832909122935104,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-10-31,10:54:00,2016-10-31T10:54:00Z,WJ018.00,WJ,C,CL,HF,A,A,12,30,2016,305,Oct,0,6.2,10,1.3,6.1,0,0.832909122935104,1.9600947840472698,2.128231705849268,2.128231705849268,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-10-26,09:44:00,2016-10-26T09:44:00Z,WJ018.00,WJ,C,NW,HE,A,A,8,32,2016,300,Oct,0,4.1,9.4,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-10-25,08:26:00,2016-10-25T08:26:00Z,WJ018.00,WJ,C,N,H,A,A,9,31,2016,299,Oct,0,5.7,8.9,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-10-24,14:55:00,2016-10-24T14:55:00Z,WJ018.00,WJ,C,NE,F,A,A,14,2,2016,298,Oct,0,8.5,13.9,0,11.7,0,0,2.5416019934645457,2.5416019934645457,2.5416019934645457,FALSE,FALSE,FALSE,TRUE,gm_closed,p90relay,gmclosed,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-09-21,13:13:00,2016-09-21T13:13:00Z,WJ018.00,WJ,O,CL,F,A,A,23,31,2016,265,Sep,0,21.7,28.3,0,5.8,0,0,1.916922612182061,1.916922612182061,1.916922612182061,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-08-22,14:15:00,2016-08-22T14:15:00Z,WJ018.00,WJ,O,W,H,A,A,25,30,2016,235,Aug,17.5,21.6,25.6,0.3,0,2.917770732084279,0.26236426446749106,0,0.26236426446749106,2.9338568698359038,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-06-15,07:53:00,2016-06-15T07:53:00Z,WJ018.00,WJ,O,NW,H,A,A,14,31,2016,167,Jun,0,21.2,27.2,0,0.3,0,0,0.26236426446749106,0.26236426446749106,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-06-09,15:35:00,2016-06-09T15:35:00Z,WJ018.00,WJ,C,NW,H,A,A,15,30,2016,161,Jun,0,14.3,18.9,0.3,4.6,0,0.26236426446749106,1.7227665977411035,1.7749523509116736,1.7749523509116736,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-06-08,12:38:00,2016-06-08T12:38:00Z,WJ018.00,WJ,C,SW,F,A,A,18,30,2016,160,Jun,0.3,18.5,23.3,4.6,0.3,0.26236426446749106,1.7227665977411035,0.26236426446749106,1.7749523509116736,1.8245492920510458,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-06-07,12:20:00,2016-06-07T12:20:00Z,WJ018.00,WJ,C,CL,HF,A,A,16,30,2016,159,Jun,4.6,18.3,22.8,0.3,61.7,1.7227665977411035,0.26236426446749106,4.138361447638875,4.143134726391533,4.213607983048918,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-05-10,14:21:00,2016-05-10T14:21:00Z,WJ018.00,WJ,O,SW,HF,A,A,14,30,2016,131,May,0,11,19.4,0,0.8,0,0,0.5877866649021191,0.5877866649021191,0.5877866649021191,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-03-30,16:03:00,2016-03-30T16:03:00Z,WJ018.00,WJ,O,S,HF,A,A,7,30,2016,90,Mar,0,3.6,9.4,0,23.4,0,0,3.1945831322991562,3.1945831322991562,3.1945831322991562,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2016-01-13,12:25:00,2016-01-13T12:25:00Z,WJ018.00,WJ,C,W,HF,A,A,2,30,2016,13,Jan,0.3,-3.4,-2.7,14.5,0,0.26236426446749106,2.740840023925201,0,2.740840023925201,2.760009940032921,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-12-15,11:22:00,2015-12-15T11:22:00Z,WJ018.00,WJ,O,CL,F,A,A,6,30,2015,349,Dec,9.7,7.9,13.3,5.8,0,2.3702437414678603,1.916922612182061,0,1.916922612182061,2.803360380906535,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-10-28,11:22:00,2015-10-28T11:22:00Z,WJ018.00,WJ,O,CL,HF,A,A,1,32,2015,301,Oct,24.6,4.6,15,0,0,3.242592351485517,0,0,0,3.242592351485517,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-10-06,08:00:00,2015-10-06T08:00:00Z,WJ018.00,WJ,C,CL,HE,A,A,10,30,2015,279,Oct,0,11.7,20.6,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-10-05,16:15:00,2015-10-05T16:15:00Z,WJ018.00,WJ,C,CL,F,A,A,13,30,2015,278,Oct,0,8.8,16.1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-10-04,16:10:00,2015-10-04T16:10:00Z,WJ018.00,WJ,C,NE,HF,A,A,12,30,2015,277,Oct,0,9.1,14.4,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-09-02,13:30:00,2015-09-02T13:30:00Z,WJ018.00,WJ,O,SW,HF,A,A,15,30,2015,245,Sep,0,20.8,28.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-07-16,11:39:00,2015-07-16T11:39:00Z,WJ018.00,WJ,O,N,HF,A,A,12,30,2015,197,Jul,0,18.3,24.4,0.3,0.3,0,0.26236426446749106,0.26236426446749106,0.4700036292457355,0.4700036292457355,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-05-26,07:51:00,2015-05-26T07:51:00Z,WJ018.00,WJ,O,CL,E,A,A,15,30,2015,146,May,0.8,20.8,32.8,0.3,0,0.5877866649021191,0.26236426446749106,0,0.26236426446749106,0.7419373447293773,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-04-28,09:41:00,2015-04-28T09:41:00Z,WJ018.00,WJ,O,W,E,A,A,5,28,2015,118,Apr,0,11,17.2,2,0,0,1.0986122886681098,0,1.0986122886681098,1.0986122886681098,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-04-23,07:19:00,2015-04-23T07:19:00Z,WJ018.00,WJ,C,CL,E,A,A,6,0,2015,113,Apr,2.3,8.4,11.7,0,37.8,1.1939224684724346,0,3.6584202466292277,3.6584202466292277,3.7160081215021887,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2015-04-14,07:43:00,2015-04-14T07:43:00Z,WJ018.00,WJ,O,CL,H,A,A,5,24,2015,104,Apr,1,14.1,21.1,0,0,0.6931471805599453,0,0,0,0.6931471805599453,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,2.0924754,2.7043631,5.8537235,2.9943063,3.6748993,9.1606474
2019-10-26,08:18:00,2019-10-26T08:18:00Z,WJ017.50,WJ,C,NA,F,A,A,13,31,2019,299,Oct,0.8,10.4,15,1.3,0,0.5877866649021191,0.832909122935104,0,0.832909122935104,1.1314021114911006,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-10-21,15:25:00,2019-10-21T15:25:00Z,WJ017.50,WJ,O,NA,F,A,A,18,31,2019,294,Oct,0,11.5,16.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-09-24,08:08:00,2019-09-24T08:08:00Z,WJ017.50,WJ,O,NA,HE,A,A,16,32,2019,267,Sep,0,21.8,26.7,0.3,0,0,0.26236426446749106,0,0.26236426446749106,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-08-26,07:43:00,2019-08-26T07:43:00Z,WJ017.50,WJ,O,NA,H,A,A,16,32,2019,238,Aug,0,15.7,22.8,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-07-30,09:51:00,2019-07-30T09:51:00Z,WJ017.50,WJ,O,NA,H,A,A,21,32,2019,211,Jul,0,25.4,31.1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-07-16,10:40:00,2019-07-16T10:40:00Z,WJ017.50,WJ,C,NA,HF,A,A,22,22,2019,197,Jul,0,22.3,26.7,0,0.3,0,0,0.26236426446749106,0.26236426446749106,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-07-15,11:05:00,2019-07-15T11:05:00Z,WJ017.50,WJ,C,NA,H,A,A,18,30,2019,196,Jul,0,22.5,27.8,0.3,0,0,0.26236426446749106,0,0.26236426446749106,0.26236426446749106,FALSE,FALSE,FALSE,FALSE,p90_closed,p90closed,gmclosed,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-06-04,11:50:00,2019-06-04T11:50:00Z,WJ017.50,WJ,O,NA,HF,A,A,11,30,2019,155,Jun,0,13.9,20,0.3,6.4,0,0.26236426446749106,2.0014800002101243,2.0412203288596382,2.0412203288596382,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2019-04-02,11:15:00,2019-04-02T11:15:00Z,WJ017.50,WJ,O,NA,HE,A,A,6,29,2019,92,Apr,0,1.9,7.2,0,6.4,0,0,2.0014800002101243,2.0014800002101243,2.0014800002101243,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-10-02,07:02:00,2018-10-02T07:02:00Z,WJ017.50,WJ,C,CL,E,A,A,13,31,2018,275,Oct,24.4,10.9,11.7,4.3,0,3.2347491740244907,1.667706820558076,0,1.667706820558076,3.391147045808654,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-10-01,06:45:00,2018-10-01T06:45:00Z,WJ017.50,WJ,C,S,E,A,A,15,31,2018,274,Oct,4.3,11.2,12.2,0,0,1.667706820558076,0,0,0,1.667706820558076,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-09-30,06:30:00,2018-09-30T06:30:00Z,WJ017.50,WJ,C,CL,E,A,A,15,24,2018,273,Sep,0,13,18.9,0,0.5,0,0,0.4054651081081644,0.4054651081081644,0.4054651081081644,FALSE,FALSE,FALSE,TRUE,gm_closed,p90relay,gmclosed,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-09-19,08:48:00,2018-09-19T08:48:00Z,WJ017.50,WJ,O,NE,HE,A,A,16,30,2018,262,Sep,0,16.8,18.3,13.7,0,0,2.6878474937846906,0,2.6878474937846906,2.6878474937846906,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-09-14,15:30:00,2018-09-14T15:30:00Z,WJ017.50,WJ,C,CL,H,A,A,21,31,2018,257,Sep,0,19.3,25,1,0,0,0.6931471805599453,0,0.6931471805599453,0.6931471805599453,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-09-13,16:20:00,2018-09-13T16:20:00Z,WJ017.50,WJ,C,SE,E,A,A,19,31,2018,256,Sep,1,20.1,23.9,0,52.8,0.6931471805599453,0,3.9852734671677386,3.9852734671677386,4.00369019395397,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-08-08,09:23:00,2018-08-08T09:23:00Z,WJ017.50,WJ,O,NE,HE,A,A,21,34,2018,220,Aug,1.5,25.4,28.3,0,0,0.9162907318741551,0,0,0,0.9162907318741551,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-07-10,09:10:00,2018-07-10T09:10:00Z,WJ017.50,WJ,O,CL,H,A,A,19,33,2018,191,Jul,0,23.3,31.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-07-01,12:15:00,2018-07-01T12:15:00Z,WJ017.50,WJ,C,S,F,A,A,25,30,2018,182,Jul,1.3,25.6,31.1,0,0,0.832909122935104,0,0,0,0.832909122935104,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-06-05,17:31:00,2018-06-05T17:31:00Z,WJ017.50,WJ,O,E,HE,A,A,12,29,2018,156,Jun,1,9.4,12.8,10.2,0,0.6931471805599453,2.4159137783010487,0,2.4159137783010487,2.501435951739211,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-05-14,10:52:00,2018-05-14T10:52:00Z,WJ017.50,WJ,O,S,H,A,A,12,29,2018,134,May,0,11.5,16.1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-04-29,12:20:00,2018-04-29T12:20:00Z,WJ017.50,WJ,C,CL,HE,A,A,6,30,2018,119,Apr,0.5,8.4,11.1,0,5.3,0.4054651081081644,0,1.840549633397487,1.840549633397487,1.916922612182061,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2018-04-25,08:06:00,2018-04-25T08:06:00Z,WJ017.50,WJ,O,CL,H,A,A,10,30,2018,115,Apr,33.3,9.8,12.2,0,0,3.535145354171894,0,0,0,3.535145354171894,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-11-04,11:08:00,2017-11-04T11:08:00Z,WJ017.50,WJ,C,NA,H,A,A,10,30,2017,308,Nov,0,8.3,11.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-11-03,08:33:00,2017-11-03T08:33:00Z,WJ017.50,WJ,C,SW,F,A,A,11,30,2017,307,Nov,0,15.8,21.1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-11-02,08:41:00,2017-11-02T08:41:00Z,WJ017.50,WJ,C,SE,HF,A,A,10,28,2017,306,Nov,0,12.3,15,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-11-01,10:38:00,2017-11-01T10:38:00Z,WJ017.50,WJ,C,N,HE,A,A,9,29,2017,305,Nov,0,6.6,11.7,0,19.3,0,0,3.0106208860477417,3.0106208860477417,3.0106208860477417,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-10-29,06:55:00,2017-10-29T06:55:00Z,WJ017.50,WJ,C,CL,H,A,A,13,30,2017,302,Oct,14.2,13.9,16.7,0,0,2.7212954278522306,0,0,0,2.7212954278522306,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-10-25,15:39:00,2017-10-25T15:39:00Z,WJ017.50,WJ,C,S,H,A,A,14,29,2017,298,Oct,35.1,17.2,18.3,1.5,0,3.586292865338835,0.9162907318741551,0,0.9162907318741551,3.6270040503958487,FALSE,FALSE,FALSE,TRUE,gm_closed,p90relay,gmclosed,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-10-04,11:08:00,2017-10-04T11:08:00Z,WJ017.50,WJ,C,CL,HE,A,A,10,30,2017,277,Oct,0,15.3,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-10-04,11:08:00,2017-10-04T11:08:00Z,WJ017.50,WJ,C,NA,HE,A,A,10,30,2017,277,Oct,0,15.3,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-09-13,17:05:00,2017-09-13T17:05:00Z,WJ017.50,WJ,O,SW,H,A,A,16,34,2017,256,Sep,0,19.1,26.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-08-30,06:19:00,2017-08-30T06:19:00Z,WJ017.50,WJ,O,CL,H,A,A,17,32,2017,242,Aug,0,16.6,23.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.0891937,0.6969719,0,2.5298412,1.8170954,0
2017-08-25,11:56:00,2017-08-25T11:56:00Z,WJ017.50,WJ,C,CL,F,A,A,22,31,2017,237,Aug,0,18.8,23.3,0,10.4,0,0,2.4336133554004498,2.4336133554004498,2.4336133554004498,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.0891937,0.6969719,0,2.5298412,1.8170954,0
